Unix Arrival Arrival	Unix Arrival	Unix Arrival Departure	City	Region	CC	Locale	Eggs Delivered	Carrots eaten	Latitude	Longitude	Population Num	Population Year	Elevation Meter	Arrival Stoppage Time	Timezone	Wikipedia attr	
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7634125000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7653750000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7673375000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7693000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7712625000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7732250000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7751875000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7771500000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7798975000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7826450000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7842150000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7850000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	628000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	1256000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	1884000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	2512000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	3140000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	3768000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	4396000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	5024000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	5652000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	6280000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	6751000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7222000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7693000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7771500000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7850000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	7850000000	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552399	1721552399	1721552399	Santa Claus prep text hidden pt 1	pt		en-US	0	0	83.6	168	0	0	0	0	Pacific/Easter		
1721552400	1721552400	1721552400	Santa's Village	North Pole, Arctic	https://i.etsystatic.com/29670587/r/il/690535/5332588770/il_fullxfull.5332588770_9o2o.jpg	es-CL	0	0	83.6	168	0	0	0	0	Pacific/Easter	https://www.youtube.com/watch?v=dQw4w9WgXcQ	
1721552684	1721552700	1721552716	London	Kiribati	ki	en-KI	10146	93	1.983726	-157.474748	1899	2015	3	32	Pacific/Kiritimati	https://en.wikipedia.org/wiki/London,_Kiribati	London is a village in Kiribati, located on the island of Kiritimati, within the archipelago of Line Islands. It is the administrative capital of Kiritimati.
1721552925	1721552940	1721552956	Tarawa	Kiribati	ki	en-KI	397593	3714	1.329356	172.978888	70480	2020	3	31	Pacific/Tarawa	https://en.wikipedia.org/wiki/Tarawa	Tarawa is an atoll and the capital of the Republic of Kiribati, in the Micronesia region of the central Pacific Ocean. It comprises North Tarawa, which has 6,629 inhabitants and much in common with other more remote islands of the Gilbert group, and South Tarawa, which has 56,388 inhabitants as of 2015, half of the country's total population.
1721553281	1721553300	1721553320	Funafuti	Tuvalu	tv	tvl	432040	4036	-8.5211471	179.1961926	6320	2017	5	39	Pacific/Funafuti	https://en.wikipedia.org/wiki/Funafuti	Funafuti is the capital of the island nation of Tuvalu. It has a population of 6,320 people (2017 census), and so it has more people than the rest of Tuvalu combined, with approximately 60% of the population. It consists of a narrow sweep of land between 20 and 400 metres (66 and 1,312 feet) wide, encircling a large lagoon (Te Namo) 18 km (11 miles) long and 14 km (9 miles) wide. The average depth of the Funafuti lagoon is about 20 fathoms (36.5 metres or 120 feet).
1721553585	1721553600	1721553616	Atafu	Tokelau	tk	tkl	435003	4063	-8.55543	-172.47252	541	2016	5	31	Pacific/Fakaofo	https://en.wikipedia.org/wiki/Atafu	Atafu, formerly known as the Duke of York Group, is a group of 52 coral islets within Tokelau in the south Pacific Ocean, 500 kilometres (310 miles) north of Samoa. With a land area of 2.5 km² (1.0 square mile), it is the smallest of the three islands that constitute Tokelau. It is an atoll and surrounds a central lagoon, which covers some 15 km² (5.8 mi²). The atoll lies 800 kilometres (500 miles) south of the equator at 8° 35' South, 172° 30' West.
1721553882	1721553900	1721553918	Apia	Samoa	ws	sm	632500	5909	-13.834225	-171.767476	35974	2021	2	36	Pacific/Apia	https://en.wikipedia.org/wiki/Apia	Apia is the capital and only city of Samoa. It is located on the central north coast of Upolu, Samoa's second-largest island. Apia falls within the political district (itūmālō) of Tuamasaga. The Apia Urban Area (generally known as the City of Apia) has a population of 35,974 (2021 census).
1721554014	1721554020	1721554027	Matāʻutu	Wallis and Futuna	wf	wls	638102	5961	-13.282333	-176.176571	1029	2018	5	13	Pacific/Wallis	https://en.wikipedia.org/wiki/Mata_Utu	Mata Utu is the capital city of Wallis and Futuna, an overseas collectivity of France. It is located on the island of Uvéa (ʻUvea), in the district of Hahake, of which it is also the capital. It is one of two ports in Wallis and Futuna, the other being at Leava on Futuna. Hihifo Airport, the main airport serving the island and city, is 5.6 kilometres (3.5 mi) to the northwest.
1721554134	1721554140	1721554147	Leava	Wallis and Futuna	wf	wls	639997	5978	-14.296744	-178.158183	322	2018	2	13	Pacific/Wallis	https://en.wikipedia.org/wiki/Leava	Leava is the largest village in the chiefdom of Sigave, on the French Pacific island of Futuna, part of the Wallis and Futuna island group. It is also the administrative centre of Sigave.
1721554253	1721554260	1721554267	Savusavu	Fiji	fj	en-FJ	658341	6145	-16.780068	179.337977	3372	2007	2	14	Pacific/Fiji	https://en.wikipedia.org/wiki/Savusavu	Savusavu is a town in the Fijian Province of Cakaudrove. The town is located on the south coast of Vanua Levu Island and had a population of 3,372 in the 2007 census.
1721554371	1721554380	1721554389	Nadi	Fiji	fj	en-FJ	878388	8183	-17.776387	177.435499	42284	2007	13	18	Pacific/Fiji	https://en.wikipedia.org/wiki/Nadi	Nadi is the third-largest conurbation in Fiji. It is located on the western side of the main island of Viti Levu, and had a population of 42,284 at the most recent census, in 2007. A 2012 estimate showed that the population had grown to over 50,000. Nadi is multiracial with many of its inhabitants Asians, Indian or Indigenous Fijians, along with a large transient population of foreign tourists.
1721554491	1721554500	1721554510	Suva	Fiji	fj	en-FJ	1393547	12997	-18.08769	178.3841	93970	2017	5	19	Pacific/Fiji	https://en.wikipedia.org/wiki/Suva	Suva is the capital and largest city of Fiji. It is the home of the country's largest metropolitan area and serves as its major port. The city is located on the southeast coast of the island of Viti Levu, in Rewa Province, Central Division. In 1877, the capital of Fiji was moved to Suva from Levuka, the main European colonial settlement at the time, due to its restrictive geography and environs.
1721554584	1721554590	1721554596	Neiafu	Tonga	to	to	1414784	13194	-18.64767	-173.983769	3845	2021	13	12	Pacific/Tongatapu	https://en.wikipedia.org/wiki/Neiafu_(Vava%CA%BBu)	Neiafu is the second-largest town in Tonga with a population of 3,845 in 2021. It is situated beside the Port of Refuge, a deep-water harbour on the south coast of Vavaʻu, the main island of the Vavaʻu archipelago in northern Tonga. To the north-west lies the 131-metre high (430 ft) Mt. Talau with its distinctive flat top.
1721554647	1721554650	1721554654	Pangai	Tonga	to	to	1420326	13245	-19.811399	-174.350239	1026	0	2	7	Pacific/Tongatapu	https://en.wikipedia.org/wiki/Pangai	Pangai is the administrative capital village of the Haʻapai Group in Tonga.
1721554735	1721554740	1721554745	Ohonua	Tonga	to	to	1427352	13309	-21.342998	-174.953115	1289	2021	2	10	Pacific/Tongatapu	https://en.wikipedia.org/wiki/%27Ohonua	ʻOhonua is the capital of the ʻEua district in Tonga. It is located on the western side of the island. The population is 1,289.
1721554852	1721554860	1721554869	Nukuʻalofa	Tonga	to	to	1572199	14626	-21.1393418	-175.204947	27600	2022	3	17	Pacific/Tongatapu	https://en.wikipedia.org/wiki/Nuku%CA%BBalofa	Nukuʻalofa is the capital and largest city of Tonga. It is located on the north coast of the island of Tongatapu, in the country's southernmost island group.
1721555026	1721555040	1721555055	Auckland	New Zealand	nz	en-NZ	10693022	99867	-36.847385	174.765735	1695200	2022	0	29	Pacific/Auckland	https://en.wikipedia.org/wiki/Auckland	Auckland is a large metropolitan city in the North Island of New Zealand. It has an urban population of about 1,478,800 (June 2023). It is located in the greater Auckland Region, the area governed by Auckland Council, which includes outlying rural areas and the islands of the Hauraki Gulf, and which has a total population of 1,739,300 as of June 2023. It is the most populous city of New Zealand and the fifth largest city in Oceania.
1721555151	1721555160	1721555169	Napier	New Zealand	nz	en-NZ	11043594	103113	-39.502581	176.89863	66800	2022	57	18	Pacific/Auckland	https://en.wikipedia.org/wiki/Napier,_New_Zealand	Napier is a city on the eastern coast of the North Island of New Zealand and the seat of the Hawke's Bay region. It is a beachside city with a seaport, known for its sunny climate, esplanade lined with Norfolk pines, and extensive Art Deco architecture. Napier is sometimes referred to as the "Nice of the Pacific", although that is largely outdated and a more common nickname is 'The Art Deco Capital of the world'. The population of Napier is about 67,500 as of June 2023.
1721555270	1721555280	1721555291	Wellington	New Zealand	nz	en-NZ	13315173	124146	-41.28648	174.776217	434900	2022	0	21	Pacific/Auckland	https://en.wikipedia.org/wiki/Wellington	Wellington is the capital city of New Zealand. It is located at the south-western tip of the North Island, between Cook Strait and the Remutaka Range. Wellington is the third-largest city in New Zealand, and is the administrative centre of the Wellington Region. It is the world's southernmost capital of a sovereign state.
1721555390	1721555400	1721555411	Christchurch	New Zealand	nz	en-NZ	15413055	143753	-43.531637	172.636645	389300	2022	20	21	Pacific/Auckland	https://en.wikipedia.org/wiki/Christchurch	Christchurch is the largest city in the South Island of New Zealand and the seat of the Canterbury Region. Christchurch lies on the South Island's east coast, just north of Banks Peninsula on Pegasus Bay. The Avon River (Ōtākaro) flows through the centre of the city, with an urban park along its banks. The city's territorial authority population is 396,200 people, and includes a number of smaller urban areas as well as rural areas.
1721555512	1721555520	1721555528	Queenstown	New Zealand	nz	en-NZ	15498253	144527	-45.03052	168.669199	15800	2022	310	16	Pacific/Auckland	https://en.wikipedia.org/wiki/Queenstown,_New_Zealand	Queenstown is a resort town in Otago in the south-west of New Zealand's South Island. It has an urban population of 29,000 (June 2023). The town is built around an inlet called Queenstown Bay on Lake Wakatipu, a long, thin, Z-shaped lake formed by glacial processes, and has views of nearby mountains such as The Remarkables, Cecil Peak, Walter Peak and just above the town, Ben Lomond and Queenstown Hill. The Queenstown-Lakes District has a land area of 8,704.97 km² (3,361.01 mi²) not counting its inland lakes Hāwea, Wakatipu, and Wānaka. The region has an estimated resident population of 52,800 (June 2023).
1721555691	1721555700	1721555710	McMurdo Station	Antarctica	aq	aq	15505136	144592	-77.8418779	166.6863447	1258	0	10	19	Antarctica/South_Pole	https://en.wikipedia.org/wiki/McMurdo_Station	McMurdo Station is an American Antarctic research station on the southern tip of Ross Island, which is in the New Zealand–claimed Ross Dependency on the shore of McMurdo Sound in Antarctica. It is operated by the United States through the United States Antarctic Program (USAP), a branch of the National Science Foundation. The station is the largest community in Antarctica, capable of supporting up to 1,500 residents, and serves as one of three year-round United States Antarctic science facilities. All personnel and cargo going to or coming from Amundsen–Scott South Pole Station first pass through McMurdo.
1721555985	1721556000	1721556015	Bikini Atoll	Marshall Islands	mh	mh	15505301	144593	11.626074	165.545318	5	0	2	30	Pacific/Majuro	https://en.wikipedia.org/wiki/Bikini_Atoll	Bikini Atoll, known as Eschscholtz Atoll between the 1800s and 1946, is a coral reef in the Marshall Islands consisting of 23 islands surrounding a 229.4-square-mile (594.1 km²) central lagoon. The Atoll is at the northern end of the Ralik Chain, approximately 530 miles (850 km) northwest of the capital Majuro. After the Second World War, the atoll was chosen by the United States as a nuclear weapon testing site. All 167 of the atoll's inhabitants were forcibly relocated in 1946 to Rongerik, a small island east of Bikini Atoll with inadequate resources to support the population.
1721556055	1721556060	1721556066	Majuro	Marshall Islands	mh	mh	15656286	145978	7.086213	171.373518	27797	2011	3	11	Pacific/Majuro	https://en.wikipedia.org/wiki/Majuro	Majuro is the capital and largest city of the Marshall Islands. It is also a large coral atoll of 64 islands in the Pacific Ocean. It forms a legislative district of the Ratak (Sunrise) Chain of the Marshall Islands. The atoll has a land area of 9.7 km² (3.7 mi²) and encloses a lagoon of 295 km² (114 mi²).
1721556344	1721556360	1721556376	Provideniya	Russia	ru	ru	15668124	146087	64.403158	-173.206381	2151	2018	81	32	Asia/Anadyr	https://en.wikipedia.org/wiki/Provideniya	Provideniya is an urban locality (an urban-type settlement) and the administrative center of Providensky District of Chukotka Autonomous Okrug, Russia, located on Komsomolskaya Bay (a part of Providence Bay) in the northeastern part of the autonomous okrug, across the Bering Strait from Alaska, and very close to the International Date Line. The population has declined in recent decades: 1,970(2010 Census); 2,723(2002 Census); 5,432(1989 Census).
1721556529	1721556540	1721556551	Anadyr	Russia	ru	ru	15749553	146841	64.736656	177.477371	15604	2018	35	22	Asia/Anadyr	https://en.wikipedia.org/wiki/Anadyr_(town)	Anadyr is a port town and the administrative center of Chukotka Autonomous Okrug, Russia, located at the mouth of the Anadyr River at the tip of a peninsula that protrudes into Anadyrsky Liman. It was previously known as Novo-Mariinsk (until 1923). Anadyr is the easternmost town in Russia; more easterly settlements, such as Provideniya and Uelen, do not have town status.
1721556710	1721556720	1721556730	Egvekinot	Russia	ru	ru	15764773	146982	66.323592	-179.122374	2899	2018	2	20	Asia/Anadyr	https://en.wikipedia.org/wiki/Egvekinot	Egvekinot is an urban locality (an urban-type settlement) and the administrative center of Iultinsky District in Chukotka Autonomous Okrug, Russia. The population is 2,790(2010 Census).
1721556948	1721556960	1721556973	Uelen	Russia	ru	ru	15768156	147013	66.161087	-169.822354	619	2018	3	25	Asia/Anadyr	https://en.wikipedia.org/wiki/Uelen	Uelen is a rural locality (a selo) in Chukotsky District, just south of the Arctic Circle in Chukotka Autonomous Okrug in the Russian Far East. As of the 2010 Census, its population was 720. Located near Cape Dezhnev where the Bering Sea meets the Chukchi Sea, it is the easternmost settlement in Russia and the whole of Asia. It is located in the Western Hemisphere, but the International Date Line curves around it, so it remains in a Russian time zone.
1721557130	1721557140	1721557151	Pevek	Russia	ru	ru	15789422	147206	69.702944	170.307219	4015	2021	20	21	Asia/Anadyr	https://en.wikipedia.org/wiki/Pevek	Pevek is an Arctic port town and the administrative center of Chaunsky District in Chukotka Autonomous Okrug, Russia, located on Chaunskaya Bay (part of the East Siberian Sea) on a peninsula on the eastern side of the bay facing the Routan Islands, above the Arctic Circle, about 640 kilometers (400 mi) northwest of Anadyr, the administrative center of the autonomous okrug. Population: 4,015(2021 Census); 4,162(2010 Census); 5,206(2002 Census); 12,915(1989 Census). Pevek is a modern settlement established after World War I to provide a port for the export of minerals as part of the expanding Northern Sea Route. During the 1940s and 1950s, the area surrounding Pevek was the site of several gulags where prisoners mined uranium. In recent years, many of the mines became unprofitable and have closed, causing many residents to move to more central regions in Russia and the port infrastructure to decay.
1721557310	1721557320	1721557331	Bilibino	Russia	ru	ru	15818553	147478	68.053571	166.44814	5546	2021	274	21	Asia/Anadyr	https://en.wikipedia.org/wiki/Bilibino	Bilibino is a town and the administrative center of Bilibinsky District in Chukotka Autonomous Okrug, Russia. It is located 625 kilometers (388 mi) northwest of Anadyr, the administrative center of the autonomous okrug. It is the second largest town in the autonomous okrug after Anadyr. Population: 5,546(2021 Census); 5,506(2010 Census); 6,181(2002 Census); 15,558(1989 Census).
1721557601	1721557620	1721557639	Petropavlovsk-Kamchatskiy	Russia	ru	ru	16723334	155704	53.061562	158.622482	164900	2021	150	38	Asia/Kamchatka	https://en.wikipedia.org/wiki/Petropavlovsk-Kamchatsky	Petropavlovsk-Kamchatsky is a city and the administrative center of Kamchatka Krai, Russia. It is located in the far east of the country and lies along the coast of Avacha Bay by the Pacific Ocean. As of the 2021 census, it had a population of 164,900. The city is widely known simply as Petropavlovsk (literally "city of Peter and Paul"). The adjective Kamchatsky ("Kamchatkan") was added to the official name in 1924.
1721557960	1721557980	1721558001	Luganville	Vanuatu	vu	bi	16819387	156585	-15.50645	167.200069	18062	2020	8	41	Pacific/Efate	https://en.wikipedia.org/wiki/Luganville	Luganville is the second largest city in Vanuatu after the capital Port Vila; it is located on the island of Espiritu Santo and has a population of 18,062 as of the 2020 census. Those on Vanuatu's northern islands who regard Luganville as their big city, particularly indigenous populations, call it Santo; rural residents of Espiritu Santo call it Kanal (from the former French name "Canal du Segond"). Luganville served as a major base of operations for American troops during World War II. Boulevard Higinson, the main street that runs through Luganville, contains mainly tourist boutiques and general stores. During WWII, the Americans used the Espiritu Santo as a military base; as a result of the occupation, Boulevard Higinson is unusually wide, as a base commander insisted that four tanks should be able to drive along the road simultaneously.
1721558091	1721558100	1721558109	Port Vila	Vanuatu	vu	bi	17095782	159121	-17.733329	168.327402	51437	2016	59	18	Pacific/Efate	https://en.wikipedia.org/wiki/Port_Vila	Port Vila, or simply Vila, is the capital and largest city of Vanuatu. It is located on the island of Efate. The population was 49,034 as of the 2020 census. In 2020, the population of Port Vila formed 16.3% of the country's population.
1721558211	1721558220	1721558230	Nouméa	New Caledonia	nc	fr-NC	17590645	163746	-22.270994	166.443273	94285	2019	20	19	Pacific/Noumea	https://en.wikipedia.org/wiki/Noum%C3%A9a	Nouméa is the capital and largest city of the French special collectivity of New Caledonia and is also the largest francophone city in Oceania. It is situated on a peninsula in the south of New Caledonia's main island, Grande Terre, and is home to the majority of the island's European, Polynesian (Wallisians, Futunians, Tahitians), Indonesian, and Vietnamese populations, as well as many Melanesians, Ni-Vanuatu and Kanaks who work in one of the South Pacific's most industrialised cities. The city lies on a protected deepwater harbour that serves as the chief port for New Caledonia. At the September 2019 census, there were 182,341 inhabitants in the metropolitan area of Greater Nouméa, 94,285 of whom lived in the city (commune) of Nouméa proper.
1721558448	1721558460	1721558472	Burnt Pine	Norfolk Island	nf	en-NF	17591768	163756	-29.032219	167.948178	180	2007	150	24	Pacific/Norfolk	https://en.wikipedia.org/wiki/Burnt_Pine	Burnt Pine is the largest town on Norfolk Island, an Australian external territory located in the Pacific Ocean between New Caledonia and New Zealand. It is the main commercial hub of the island, and travel from one side of the island to another generally involves passing through Burnt Pine as the island's sole thoroughfare runs through the town's centre.
1721558742	1721558760	1721558779	Honiara	Solomon Islands	sb	sb	18088589	168272	-9.426761	159.948735	92344	2021	29	37	Pacific/Guadalcanal	https://en.wikipedia.org/wiki/Honiara	Honiara is the capital and largest city of Solomon Islands, situated on the northwestern coast of Guadalcanal. As of 2021, it had a population of 92,344 people. The city is served by Honiara International Airport and the seaport of Point Cruz, and lies along the Kukum Highway. The airport area to the east of Honiara was the site of a battle between the United States and the Japanese during the Guadalcanal Campaign in World War II, the Battle of Henderson Field of 1942, from which the former emerged victorious.
